Old Table Name,Old Column Name,Reason
WellData,WellID,No matching 'NMAquifer Field Name' (after normalization)
WellPhotos,WellID,No corresponding sheet (expected 'NMAquifer_{old table name}')
WellPhotos,PointID,No corresponding sheet (expected 'NMAquifer_{old table name}')
WellPhotos,OLEPath,No corresponding sheet (expected 'NMAquifer_{old table name}')
WellPhotos,OBJECTID,No corresponding sheet (expected 'NMAquifer_{old table name}')
WellPhotos,GlobalID,No corresponding sheet (expected 'NMAquifer_{old table name}')
WellScreens,WDBID,No matching 'NMAquifer Field Name' (after normalization)
WellScreens,ScreenDescription,No matching 'NMAquifer Field Name' (after normalization)
WellScreens,SSMA_TimeStamp,No matching 'NMAquifer Field Name' (after normalization)
wlsbcw3,ID,No corresponding sheet (expected 'NMAquifer_{old table name}')
wlsbcw3,MeasureMethod,No corresponding sheet (expected 'NMAquifer_{old table name}')
wlsbcw3,Well IDKey,No corresponding sheet (expected 'NMAquifer_{old table name}')
wlsbcw3,Well Name,No corresponding sheet (expected 'NMAquifer_{old table name}')
wlsbcw3,Status,No corresponding sheet (expected 'NMAquifer_{old table name}')
wlsbcw3,MeasureDate,No corresponding sheet (expected 'NMAquifer_{old table name}')
wlsbcw3,BTW_bgs,No corresponding sheet (expected 'NMAquifer_{old table name}')
wlsbcw3,PointID,No corresponding sheet (expected 'NMAquifer_{old table name}')
